day;temperature_max;temperature_min;humidity;precip_intensity;precip_intensity_max;pressure;visibility;wind_speed
2018-03-07 00:00:00+00:00;10.38;4.02;0.86;0.0872;406;994.8;5107;3.36
2018-03-09 00:00:00+00:00;10.13;2.85;0.93;0.1848;1.2238;1001.2;5078;4.27
2018-03-11 00:00:00+00:00;13.62;5.7;0.91;0.0473;0.4259;990.4;5081;4.07
2018-03-13 00:00:00+00:00;11.22;4.02;0.84;0;0;1007.2;6216;3.28
2018-03-15 00:00:00+00:00;12.52;7.76;0.88;0.2784;1.2764;989;5.73;4.89
2018-03-17 00:00:00+00:00;7.28;-0.5;0.86;0.0436;0.3556;1004.1;4788;7.22
2018-03-19 00:00:00+00:00;2.49;-0.39;0.75;0.0163;0.0958;1014;6187;6.43
2018-03-21 00:00:00+00:00;10.41;-1.71;0.76;0;0;1031.5;6216;3.3
2018-03-23 00:00:00+00:00;11.52;5.85;0.83;0.0591;0.4414;1001.9;5883;5.81
2018-03-25 00:00:00+00:00;12.04;6.62;0.83;0;0;1010.3;4317;2.41
2018-03-26 23:00:00+00:00;14.06;5.52;0.86;0.1101;0.5584;1008.1;5483;5.28
2018-03-28 23:00:00+00:00;8.52;1.22;0.88;0.0463;0.3496;1001.5;6026;4.45
2018-03-30 23:00:00+00:00;8.75;3.84;0.89;0.0033;0.0318;997.3;6039;4.37
2018-04-01 23:00:00+00:00;10.18;5.41;0.93;223;0.7901;999.8;5516;6.17
2018-04-03 23:00:00+00:00;10.78;7.24;0.88;0.0449;0.3729;994.6;6066;7.52
2018-04-05 23:00:00+00:00;14.39;5.55;0.77;0;0;1011;6216;5.05
2018-04-07 23:00:00+00:00;12.21;7.87;0.94;0.1177;0.4369;1007.7;3723;1.17
2018-04-09 23:00:00+00:00;14.99;9.38;0.92;0.0744;0.3841;1000.6;3136;4.06
2018-04-11 23:00:00+00:00;12.09;7.31;0.9;0;0;1003.2;1.96;4.07
2018-04-13 23:00:00+00:00;16.53;5.24;0.85;0;0;1016;3942;2.32
2018-04-15 23:00:00+00:00;14.46;8.45;0.82;0;0;1014.2;6044;6.04
2018-04-17 23:00:00+00:00;22.34;9.51;0.72;0;0;1026.3;6216;4.45
2018-04-19 23:00:00+00:00;24.86;8.3;0.73;0;0;1023;6217;1.71
2018-04-21 23:00:00+00:00;20.61;10.92;0.82;0.0377;0.6653;1011.1;5758;4.13
2018-04-23 23:00:00+00:00;14.46;10.21;0.89;0.0124;0.1129;1015;5549;6.5
2018-04-25 23:00:00+00:00;13.64;6.43;0.78;0.0059;0.0859;1017;6216;6.29
2018-04-27 23:00:00+00:00;11.05;7.78;0.91;0.0099;0.1688;1009.2;5446;3.36
2018-04-29 23:00:00+00:00;9.12;4.74;0.82;0.1385;0.5485;1006.3;5702;7.22
2018-05-01 23:00:00+00:00;14.99;7.24;0.81;0.1447;1238;1006.7;5489;6.8
2018-05-03 23:00:00+00:00;18.22;6.84;0.76;0;0;1023.4;6216;1.72
2018-05-05 23:00:00+00:00;24.88;7.57;0.64;0;0;1021.8;6216;2.13
2018-05-07 23:00:00+00:00;23.18;8.93;0.74;0;0;1010.5;5947;3.12
2018-05-09 23:00:00+00:00;17.12;8.86;0.72;0.0409;0.3586;1015;6.19;5.36
2018-05-11 23:00:00+00:00;13.43;9.57;0.89;0.1102;0.9658;1012.8;5.64;1.72
2018-05-13 23:00:00+00:00;21.78;7.63;0.6;0;0;1019.6;6216;4.87
2018-05-15 23:00:00+00:00;17.41;9.61;0.69;0;0;1023.4;6216;5.65
2018-05-17 23:00:00+00:00;15.68;4.79;0.78;0;0;1025.6;6216;2.16
2018-05-19 23:00:00+00:00;20.65;5.71;0.74;;;;5198;5.23
2018-05-21 23:00:00+00:00;23.24;11.3;0.64;;;;6216;9.71
2018-05-23 23:00:00+00:00;16.24;10.77;0.91;;;;3133;7.47
2018-05-25 23:00:00+00:00;26.07;13.76;0.78;;;;3.89;11.54
2018-05-27 23:00:00+00:00;26.3;13.57;0.77;0.0037;0.0474;1017.6;5988;4.69
2018-05-29 23:00:00+00:00;19.09;13.21;0.91;;;;3037;5.99
2018-05-31 23:00:00+00:00;20.32;15.23;0.86;;;;4432;6.46
2018-06-02 23:00:00+00:00;25.73;12.08;0.67;;;;6216;3.98
2018-06-04 23:00:00+00:00;18.15;11.74;0.81;;;;5914;11.07
2018-06-06 23:00:00+00:00;20.02;12.72;0.78;;;;6.08;6.63
2018-06-08 23:00:00+00:00;21.14;13.16;0.76;;;;6187;6.82
2018-06-10 23:00:00+00:00;24.24;12.2;0.67;;;;6175;9.37
2018-06-12 23:00:00+00:00;20.75;8.14;0.68;;;;6216;7.14
2018-06-14 23:00:00+00:00;21.14;11.3;0.64;;;;6216;7.64
2018-06-16 23:00:00+00:00;17.24;12.64;0.77;;;;5812;12.41
2018-06-18 23:00:00+00:00;23.07;16.72;0.79;;;;6184;10.23
2018-06-20 23:00:00+00:00;20.63;11.2;0.49;;;;6216;10.76
2018-06-22 23:00:00+00:00;23.12;10.04;0.59;;;;6216;6.66
2018-06-24 23:00:00+00:00;28.05;12.19;0.56;;;;6216;5.57
2018-06-26 23:00:00+00:00;25.69;11.12;0.6;;;;6145;9.18
2018-06-28 23:00:00+00:00;27.03;13.77;0.59;;;;6216;10.36
2018-06-30 23:00:00+00:00;31.02;14.78;0.52;;;;6216;8.1
2018-07-02 23:00:00+00:00;26.31;14.69;0.51;;;;6216;12.62
2018-07-04 23:00:00+00:00;24.18;15.75;0.8;0.1494;0.3349;1017.3;7.14;7.02
2018-07-06 23:00:00+00:00;27.41;17.17;0.69;0;0;1023.8;10;6.08
2018-07-08 23:00:00+00:00;24.96;16.38;0.7;0.0054;0.0149;1025.9;10;5.19
2018-07-10 23:00:00+00:00;22.12;13.66;0.76;4;0.0118;1022.3;10;5.57
2018-07-12 23:00:00+00:00;22.55;15.24;0.79;0.0747;287;1022.8;10;4.06
2018-07-14 23:00:00+00:00;25.48;14.67;0.7;0.0008;0.0032;1017;10;4.74
2018-07-16 23:00:00+00:00;20.77;13.93;0.72;0.0026;0.0117;1017.3;10;12.26
2018-07-18 23:00:00+00:00;25.02;15.03;0.68;0.0038;0.0302;1018.9;10;4.75
2018-07-20 23:00:00+00:00;23.3;15.23;0.78;0.0075;0.0313;1014.9;10;5.15
2018-07-22 23:00:00+00:00;25.1;17.21;0.77;0;0;1017.4;10;8.1
2018-07-24 23:00:00+00:00;27.05;16.79;0.71;0;0;1016.9;10;5.76
2018-07-26 23:00:00+00:00;25.98;18.19;0.77;0.0971;0.2868;1011.1;8834;6.97
2018-07-28 23:00:00+00:00;20.43;16.54;0.9;644;3.0072;1007.9;9142;23.78
2018-07-30 23:00:00+00:00;21.81;16.22;0.76;0.0695;0.6735;1017.3;10;10.51
2018-08-01 23:00:00+00:00;24.01;14.34;0.75;0.0006;0.0021;1023.9;10;5.84
2018-08-03 23:00:00+00:00;27.18;19.15;0.69;0;0;1023;10;8.4
2018-08-05 23:00:00+00:00;26.52;15.36;0.74;0;0;1015.7;10;4.58
2018-08-07 23:00:00+00:00;21.22;14.14;0.72;0.0018;0.05;1012.2;10;13.36
2018-08-09 23:00:00+00:00;18.6;13.43;0.78;0.3057;1.3793;1020;8.65;17.91
2018-08-11 23:00:00+00:00;19.73;16.7;0.84;0.1604;0.8023;1012.1;9575;13.28
2018-08-13 23:00:00+00:00;21.89;15.01;0.8;0.0035;0.0128;1017.1;10;10.7
2018-08-15 23:00:00+00:00;19.62;15.37;0.86;0.2562;1.6421;1015.8;8.71;13.49
2018-08-17 23:00:00+00:00;21.45;15.88;0.81;8;0.0311;1022.4;10;12.7
2018-08-19 23:00:00+00:00;22.96;16.42;0.87;0.0016;0.0037;1021.2;10;8.74
2018-08-21 23:00:00+00:00;22.09;15.63;0.86;0.0022;0.0069;1018.2;10;8.15
2018-08-23 23:00:00+00:00;18.28;12.49;0.72;0.0814;0.4207;1015.3;9061;15.59
2018-08-25 23:00:00+00:00;19;12.27;0.83;1027;4.8099;1011.6;7846;16.75
2018-08-27 23:00:00+00:00;19.71;11.65;0.76;0.0017;0.0137;1017.8;10;4.6
2018-08-29 23:00:00+00:00;19.91;12.49;0.66;0.0036;0.0333;1023.3;10;5.66
2018-08-31 23:00:00+00:00;21.54;13.93;0.72;0.0009;0.0032;1025.6;10;8.7
2018-09-02 23:00:00+00:00;22.82;12.72;0.69;0.0005;3;1020.9;10;4.1
2018-09-04 23:00:00+00:00;22.23;13.51;0.75;0;0;1020.6;10;10.15
2018-09-06 23:00:00+00:00;18.14;9.73;0.7;0.0022;0.0093;1017.2;10;11.12
2018-09-08 23:00:00+00:00;21.34;15.6;0.78;0.0159;0.2023;1019.3;10;13.53
2018-09-10 23:00:00+00:00;20.54;16.6;0.88;0.0082;0.02;1021.3;10;19.98
2018-09-12 23:00:00+00:00;19.43;9.07;0.69;0.0012;0.0041;1023.7;10;7.63
2018-09-14 23:00:00+00:00;20.24;12.13;0.76;0.0015;0.0043;1024.4;10;10.38
2018-09-16 23:00:00+00:00;22.08;16.42;0.78;0.0057;0.0212;1015;10;12.01
2018-09-18 23:00:00+00:00;20.61;16.74;0.83;0.0087;0.0217;1014.3;10;22.6
2018-09-20 23:00:00+00:00;18.9;11.54;0.7;0.1223;0.8931;1010.3;9.19;25.76
2018-09-22 23:00:00+00:00;14.13;9.98;0.82;0.4605;3.0125;1018.7;8389;17
2018-09-24 23:00:00+00:00;16.74;7.41;0.62;0.0003;2;1037.8;10;6.6
2018-09-26 23:00:00+00:00;21.02;10.12;0.72;0;0;1027.2;10;4.92
2018-09-28 23:00:00+00:00;17.21;7.98;0.7;0.0013;0.0032;1028.7;10;7.26
2018-09-30 23:00:00+00:00;15.42;7.45;0.69;0.0012;0.0081;1026.2;10;13.47
2018-10-02 23:00:00+00:00;19.5;11.78;0.82;0.0014;0.0041;1027.6;10;9.21
2018-10-04 23:00:00+00:00;20.07;13.2;0.82;0.0007;0.0041;1015.8;10;7.01
2018-10-06 23:00:00+00:00;15.58;7.45;0.7;0.0017;0.0064;1022.2;10;13.38
2018-10-08 23:00:00+00:00;19.32;11.34;0.77;0.0007;0.0041;1018.9;10;9.56
2018-10-10 23:00:00+00:00;19.41;15.38;0.85;201;1.3987;1004.8;9411;19.32
2018-10-12 23:00:00+00:00;21.8;18.46;0.77;0.0031;0.0216;1010.5;10;20.57
2018-10-14 23:00:00+00:00;17.53;10.42;0.91;0.1098;0.4596;1010.3;9384;9.58
2018-10-16 23:00:00+00:00;17.27;12.95;0.82;0.0069;0.0341;1019.7;10;6.33
2018-10-18 23:00:00+00:00;16.9;8.85;0.74;0.0013;0.0041;1026.6;10;7.49
2018-10-20 23:00:00+00:00;18.62;10.36;0.82;0.0003;2;1028.7;10;5.86
2018-10-22 23:00:00+00:00;16.38;7.57;0.78;0;0;1032.9;10;12.23
2018-10-24 23:00:00+00:00;13.88;6.77;0.85;0.0007;0.0032;1022.9;10;7.89
2018-10-26 23:00:00+00:00;8.66;4.01;0.75;0.0014;0.0099;1013.8;10;17.42
2018-10-29 00:00:00+00:00;9.83;4.58;0.74;0.0018;15;1006.5;10;17.57
2018-10-31 00:00:00+00:00;13.6;4.67;0.75;0.0353;389;1006.7;10;12.19
2018-11-02 00:00:00+00:00;11.41;3.61;0.73;0.0007;0.0041;1024.5;10;6.6
2018-11-04 00:00:00+00:00;13.2;9.96;0.78;2;0.0052;1010.9;10;15.4
2018-11-06 00:00:00+00:00;15.32;12.42;0.9;0.0365;0.8651;1000;10;16.54
2018-11-08 00:00:00+00:00;13.72;8.94;0.74;0.0015;0.0079;1014;10;19.62
2018-11-10 00:00:00+00:00;14.43;10.61;0.9;0.7019;2.6274;995.5;5746;17.76
2018-11-12 00:00:00+00:00;14.22;11.25;0.81;0.1798;0.5041;1010.8;4886;18.43
2018-11-14 00:00:00+00:00;14.04;11.41;0.81;0.0014;0.0124;1022.7;10;14.75
2018-11-16 00:00:00+00:00;13.46;9.1;0.93;0.0033;0.0076;1024.6;10;9.53
2018-11-18 00:00:00+00:00;11.81;6.78;0.71;0;0;1025.4;10;20.31
2018-11-20 00:00:00+00:00;6.19;3.68;0.82;0.2046;0.3529;1008.1;5315;17.42
2018-11-22 00:00:00+00:00;8.49;2.48;0.84;0.0077;0.0253;1016.9;10;11.52
2018-11-24 00:00:00+00:00;9.8;6.9;0.95;0.4509;0.9313;1009.6;4115;12.39
2018-11-26 00:00:00+00:00;8.73;4.15;0.9;0.0032;0.0092;1013.8;10;11.78
2018-11-28 00:00:00+00:00;14.14;9.28;0.94;0.2146;0.4228;1009;9.5;25.19
2018-11-30 00:00:00+00:00;12.01;8.83;0.79;0.0481;0.1621;1008.9;10;17.32
2018-12-02 00:00:00+00:00;14.85;13.03;0.93;0.1556;0.5079;999.8;9157;23.32
2018-12-04 00:00:00+00:00;8.83;4.86;0.81;37;0.3565;1021.2;8562;7.13
2018-12-06 00:00:00+00:00;13.41;10.31;0.95;0.0821;0.3261;1015.7;9937;17.46
2018-12-08 00:00:00+00:00;13.54;8.89;0.81;0.1492;0.8189;1005.9;9966;29.89
2018-12-10 00:00:00+00:00;10.23;5.42;0.83;0.0013;0.0032;1027.7;10;12.48
2018-12-12 00:00:00+00:00;8.74;5.48;0.77;0.0062;0.0243;1021.2;10;16.26
2018-12-14 00:00:00+00:00;5.25;1.71;0.74;0.0037;0.0156;1022.5;10;11.08
2018-12-16 00:00:00+00:00;10.6;6.76;0.86;0.2614;1313;1007.2;6.35;16
2018-12-18 00:00:00+00:00;11.07;8.78;0.87;507;2.1998;1010;7024;25.19
2018-12-20 00:00:00+00:00;11.72;8.22;0.84;0.2199;1.1891;1008.2;7652;20.16
2018-12-22 00:00:00+00:00;12.21;9.11;0.84;0.0062;0.0342;1017.2;10;18.1
2018-12-24 00:00:00+00:00;9.36;6.32;0.88;0.0814;452;1032;7885;9.45
2018-12-26 00:00:00+00:00;9.91;6.46;0.82;1;0.0043;1030.8;10;5.7
2018-12-28 00:00:00+00:00;9.85;3.99;0.92;0.0009;3;1031.3;10;6.22
2018-12-30 00:00:00+00:00;11.31;6.66;0.94;0.0022;14;1036.2;10;8.24
2019-01-01 00:00:00+00:00;11.16;4.81;0.86;0.0022;0.0131;1036.3;10;11.53
2019-01-03 00:00:00+00:00;6.33;0.82;0.79;0.0006;0.0043;1043.2;10;6.78
2019-01-05 00:00:00+00:00;5.46;-0.21;0.86;0.0005;0.0019;1039.8;10;8.96
2019-01-07 00:00:00+00:00;10.68;3.47;0.92;0.0046;0.0213;1034.1;10;13.91
2019-01-09 00:00:00+00:00;6.04;2.05;0.82;0;0;1029.4;10;15.98
2019-01-11 00:00:00+00:00;9.08;3.52;0.91;0.0052;0.0347;1030.7;10;10.97
2019-01-13 00:00:00+00:00;11.76;8.66;0.84;0.0064;0.0258;1016.5;10;21.54
2019-01-15 00:00:00+00:00;10.33;4.34;0.87;12;0.0281;1020.7;10;13.44
2019-01-17 00:00:00+00:00;6.26;0.79;0.78;0.0285;0.1546;1012;9422;15.69
2019-01-19 00:00:00+00:00;6.85;4.39;0.91;0.1231;0.6047;1009.7;8024;15.28
2019-01-21 00:00:00+00:00;7.48;-0.56;0.8;0.0093;0.2283;1021.7;10;8.34
2019-01-23 00:00:00+00:00;4.19;-0.45;0.85;0.0013;0.0051;1002.3;10;13.62
2019-01-25 00:00:00+00:00;10.73;2.51;0.94;0.0179;0.0777;1015.2;10;10.02
2019-01-27 00:00:00+00:00;8.69;4.13;0.77;0.0865;326;993.8;8344;25.78
2019-01-29 00:00:00+00:00;6.92;1.29;0.81;0.2094;1.0802;1000.2;5192;9.82
2019-01-31 00:00:00+00:00;5.25;-0.81;0.82;0.1951;0.99;990.5;7704;15.54
2019-02-02 00:00:00+00:00;3.67;-0.02;0.88;0.0326;0.4909;1006.9;8789;19.54
2019-02-04 00:00:00+00:00;10;5.83;0.92;0.3878;1.5199;1020.3;7478;22.07
2019-02-06 00:00:00+00:00;10.79;7.84;0.96;0.3043;1413;1017.5;8262;11.91
2019-02-08 00:00:00+00:00;10.93;7.89;0.91;0.4679;1.6432;1000.5;7846;29.46
2019-02-10 00:00:00+00:00;7.84;4.87;0.85;0.2211;0.7098;999.1;7158;17.33
2019-02-12 00:00:00+00:00;10.95;4.54;0.85;0.0013;0.0041;1034.2;10;9.93
2019-02-14 00:00:00+00:00;10.7;4.52;0.86;0.0016;0.0042;1032;10;8.98
2019-02-16 00:00:00+00:00;11.19;7.17;0.94;0.0039;0.0093;1023.5;10;10.88
2019-02-18 00:00:00+00:00;10.2;6.61;0.9;0.0519;0.3108;1016.4;8058;12.05
2019-02-20 00:00:00+00:00;10.64;7.03;0.84;0.0084;0.0257;1021.3;10;15.01
2019-02-22 00:00:00+00:00;10.91;6.01;0.88;0.0049;0.0109;1034.6;10;7.61
2019-02-24 00:00:00+00:00;12.76;5.75;0.79;0.0013;0.0052;1035.3;10;8.17
2019-02-26 00:00:00+00:00;14.57;6.51;0.77;0.0012;0.0042;1032.2;10;8.5
2019-02-28 00:00:00+00:00;11.93;8.12;0.91;0.1182;0.9489;1017.5;9183;14.02
2019-03-02 00:00:00+00:00;12.28;8.14;0.89;0.0947;0.5007;1011.6;9308;19.32
2019-03-04 00:00:00+00:00;10.04;5.08;0.81;0.2614;1.2099;996.6;7394;19.44
2019-03-06 00:00:00+00:00;11.91;8.32;0.91;0.4572;1.1457;991;7371;23.43
2019-03-08 00:00:00+00:00;10.62;5.29;0.82;0.1592;0.7539;1011.6;9288;17.5
2019-03-10 00:00:00+00:00;10.98;5.73;0.76;0.1702;616;1011.5;8812;28.61
2019-03-12 00:00:00+00:00;10.65;5.66;0.81;0.3916;1.5673;1009;7542;29.39
2019-03-14 00:00:00+00:00;13.13;7.58;0.82;0.1753;573;1008.9;7767;23.31
2019-03-16 00:00:00+00:00;11.03;9.16;0.87;0.1448;0.5577;1005.3;9.76;31.86
2019-03-18 00:00:00+00:00;10.93;4.56;0.76;0.0561;0.2434;1021.6;8.13;11.4
2019-03-20 00:00:00+00:00;12.87;7.14;0.91;0.0028;0.0073;1033.3;10;8.99
2019-03-22 00:00:00+00:00;11.35;6.58;0.88;0.0009;0.0035;1029.4;10;7.62
2019-03-24 00:00:00+00:00;13.46;4.35;0.7;0.0003;3;1030.8;10;8.15
2019-03-26 00:00:00+00:00;12.76;4.01;0.71;1;0.0041;1034.7;10;4.71
2019-03-28 00:00:00+00:00;13.41;5.77;0.74;0.0003;2;1036.2;10;2.57
2019-03-30 00:00:00+00:00;16.16;6.8;0.79;0.0014;0.0062;1021.9;10;4.02
2019-03-31 23:00:00+00:00;14.44;6.01;0.76;0.0006;0.0032;1019.6;10;12.98
2019-04-02 23:00:00+00:00;8.22;2.19;0.77;0.0783;0.3201;999.9;8592;7.24
2019-04-04 23:00:00+00:00;12.05;7.68;0.71;0.0351;213;1001.5;9822;18.42
2019-04-06 23:00:00+00:00;13.56;6.78;0.86;0.0056;0.0144;1007.7;10;8.87
2019-04-08 23:00:00+00:00;11.64;7.5;0.91;427;1.7728;1013.7;5881;8.85
2019-04-10 23:00:00+00:00;12.24;2.76;0.7;0.0004;0.0021;1025;10;11.51
2019-04-12 23:00:00+00:00;9.29;2.72;0.68;0.0077;0.0433;1026.9;10;11.8
2019-04-14 23:00:00+00:00;12.9;6.17;0.66;0.0022;0.0052;1019.4;10;18.22
2019-04-16 23:00:00+00:00;14.93;7.57;0.84;0.0014;0.0091;1019.7;10;6.41
2019-04-18 23:00:00+00:00;20.95;9.8;0.67;0.0007;0.0041;1027.3;10;10.98
2019-04-20 23:00:00+00:00;20.56;9.03;0.66;0.0008;0.0041;1020.2;10;8.31
2019-04-22 23:00:00+00:00;19.41;11.66;0.71;0;0;997;10;8.52
2019-04-24 23:00:00+00:00;14.26;9.57;0.82;0.1361;0.6721;999.8;9207;16.51
2019-04-26 23:00:00+00:00;12.69;8.03;0.68;0.1424;0.4998;1011.3;9904;27.57
2019-04-28 23:00:00+00:00;13.92;7.65;0.75;0.0023;0.0081;1025.9;10;5.55
2019-04-30 23:00:00+00:00;14.29;7.89;0.84;0.0162;0.0556;1019.3;10;5.55
2019-05-02 23:00:00+00:00;14.13;7.08;0.82;0.0401;0.1527;1015.2;10;9.06
2019-05-04 23:00:00+00:00;11.96;4.42;0.67;0.0117;0.0488;1026.2;10;10.11
2019-05-06 23:00:00+00:00;13.42;7.22;0.7;0.0058;0.0379;1015.2;9913;8.48
2019-05-08 23:00:00+00:00;14.6;9.16;0.84;0.1244;0.4301;998.4;9981;11.65
2019-05-10 23:00:00+00:00;14.93;8.21;0.77;0.1225;0.4184;1019.4;9475;9.15
2019-05-12 23:00:00+00:00;16.02;6.86;0.68;0.0012;0.0041;1039.2;10;11.41
2019-05-14 23:00:00+00:00;17.56;8.1;0.71;0.0009;0.0041;1026.4;10;10.78
2019-05-16 23:00:00+00:00;14.1;8.6;0.84;0.0493;0.1221;1009.2;10;9.58
2019-05-18 23:00:00+00:00;16.68;10.28;0.82;0.0606;0.1277;1010.3;9498;4.4
2019-05-20 23:00:00+00:00;18.69;10.59;0.71;0.0042;0.0289;1018.7;10;7.76
2019-05-22 23:00:00+00:00;19.25;10.49;0.71;0.0007;0.0021;1017.4;10;7.19
2019-05-24 23:00:00+00:00;19.3;11.69;0.8;0.0289;0.0724;1019.9;10;8.52
2019-05-26 23:00:00+00:00;17.17;10.54;0.77;0.0266;0.1087;1011.9;9213;13.18
2019-05-28 23:00:00+00:00;14.72;10.03;0.83;0.0894;0.4772;1020.2;9042;12.07
2019-05-30 23:00:00+00:00;17.8;12.78;0.86;5;0.0175;1025;10;10.66
2019-06-01 23:00:00+00:00;18.89;14.63;0.81;0.0045;0.0337;1011.6;10;13.29
2019-06-03 23:00:00+00:00;16.51;11.45;0.88;0.2955;1.1528;1006.9;9291;10.5
2019-06-05 23:00:00+00:00;16.2;10.49;0.72;5;0.0126;1011.4;10;12.1
2019-06-07 23:00:00+00:00;16.27;11.49;0.81;0.2269;1.3779;1013.8;8964;24.17
2019-06-09 23:00:00+00:00;12.72;10.57;0.91;1.0862;2931;1015.6;6442;8.66
2019-06-11 23:00:00+00:00;15.97;10.42;0.9;0.2702;0.6721;1010.2;8643;8.04
2019-06-13 23:00:00+00:00;17.16;12.71;0.82;1.8897;30.7866;1012.1;10;14.76
2019-06-15 23:00:00+00:00;17.78;11.9;0.87;73;0.2814;1018.3;9625;14.4
2019-06-17 23:00:00+00:00;20.42;11.58;0.8;0.1132;0.4795;1014.4;10;4.43
2019-06-19 23:00:00+00:00;17.47;11.47;0.8;0.0145;0.0504;1014;10;13.35
2019-06-21 23:00:00+00:00;19.38;11.41;0.74;0.0006;0.0032;1021.4;10;6.13
2019-06-23 23:00:00+00:00;20.83;16.18;0.86;0.0345;0.2803;1016.7;10;8.18
2019-06-25 23:00:00+00:00;23.1;15.95;0.85;0.0015;0.0081;1025.9;10;14.59
2019-06-27 23:00:00+00:00;22.65;13.63;0.79;0.0009;0.0021;1023.1;10;17.45
2019-06-29 23:00:00+00:00;21.18;14.38;0.79;0.0034;0.0212;1017;10;13.63
2019-07-01 23:00:00+00:00;20.37;12.09;0.71;0;0;1025;10;8.13
2019-07-03 23:00:00+00:00;20.73;12.1;0.73;0.0012;0.0062;1025.3;10;6.74
2019-07-05 23:00:00+00:00;22.59;14.99;0.77;0.0044;0.0244;1014.3;10;6.37
2019-07-07 23:00:00+00:00;19.37;14.48;0.71;0.0022;0.0098;1021.2;10;7.11
2019-07-09 23:00:00+00:00;21.74;15.32;0.76;0.0032;0.0082;1019.5;10;8.63
2019-07-11 23:00:00+00:00;23.39;15.54;0.77;0.0196;0.0538;1015.9;10;9.43
2019-07-13 23:00:00+00:00;20.6;14.29;0.8;0.0058;0.0345;1023.1;10;6.13
2019-07-15 23:00:00+00:00;21.11;12.65;0.76;0.0026;0.0076;1020.1;10;4.22
2019-07-17 23:00:00+00:00;21.55;15.68;0.83;0.0453;0.2129;1012;10;13.95
2019-07-19 23:00:00+00:00;21.2;16.13;0.88;0.8262;5.7769;1010.5;8273;17.41
2019-07-21 23:00:00+00:00;21.51;16.35;0.87;0.0024;0.0087;1023.1;10;11.34
2019-07-23 23:00:00+00:00;23.47;18.15;0.8;0.2347;2.4211;1013.2;9976;9.65
2019-07-25 23:00:00+00:00;22.64;17.76;0.84;0.1184;0.5869;1011.9;9935;10.47
2019-07-27 23:00:00+00:00;22.45;14.61;0.79;0.0115;0.0537;1007.4;10;13.89
2019-07-29 23:00:00+00:00;19.3;16.48;0.86;0.2201;0.6997;1006.6;9846;25.49
2019-07-31 23:00:00+00:00;21.44;13.93;0.82;0.0177;0.0519;1018.3;10;6.22
2019-08-02 23:00:00+00:00;20.76;15.84;0.84;0.0011;0.0075;1019.2;10;7.57
2019-08-04 23:00:00+00:00;21.81;16.54;0.81;0.0175;0.0951;1011.5;10;16.39
2019-10-01 23:00:00+00:00;14.46;7.98;0.72;0.0033;14;1017.4;10;11.81
2019-10-03 23:00:00+00:00;16.25;11.94;0.85;0.0699;529;1007;10;17.22
2019-10-05 23:00:00+00:00;17.59;11.9;0.82;0.3073;1.5303;1012.2;9921;18.71
2019-10-07 23:00:00+00:00;17.3;12.89;0.8;0.0422;0.2582;1008.6;10;18.07
2019-10-09 23:00:00+00:00;16.85;10.6;0.79;18;88;1012.8;10;20.32
2019-10-11 23:00:00+00:00;13.8;10.91;0.93;0.4025;639;1008.6;9571;6.25
2019-10-13 23:00:00+00:00;18.01;12.17;0.92;0.6828;1.9021;1006.2;8966;14.05
2019-10-15 23:00:00+00:00;16.03;11.7;0.87;433;2142;1004.2;9297;15.1
2019-10-17 23:00:00+00:00;14.59;11.11;0.83;0.5191;1.2955;1001.7;9.18;22.93
2019-10-19 23:00:00+00:00;13.75;7.42;0.83;2;0.0083;1009.8;10;10.94
2019-10-21 23:00:00+00:00;15.12;7.66;0.82;0.0036;0.0085;1023.7;10;4.51
2019-10-23 23:00:00+00:00;13.36;11.7;0.92;0.2704;1.5226;1006.5;9411;9.19
2019-10-25 23:00:00+00:00;16.83;7.53;0.88;0.2349;0.9736;1009.8;9375;27.86
2019-10-28 00:00:00+00:00;11.79;4.76;0.79;4;22;1024.2;10;11.96
2019-10-30 00:00:00+00:00;12.57;9.66;0.76;0.0128;0.0636;1023.2;10;17.54
2019-11-01 00:00:00+00:00;16.02;11.59;0.96;0.3092;0.8382;1001.1;9785;17.22
2019-11-03 00:00:00+00:00;14.24;8.36;0.85;0.0812;0.3464;983.7;10;10.25
2019-11-05 00:00:00+00:00;12.77;8.64;0.92;0.1269;0.2869;997;10;11.56
2019-11-07 00:00:00+00:00;10.77;6.41;0.83;0.3526;2.0116;994.1;9416;14.15
2019-11-09 00:00:00+00:00;10.33;2.34;0.89;0.3964;2.3001;1007.3;9051;10.68
2019-11-11 00:00:00+00:00;10.1;5.99;0.84;0.1507;867;1004;10;19.23
2019-11-13 00:00:00+00:00;9.61;5.3;0.84;0.2767;2.4085;999.1;9154;13.3
2019-11-15 00:00:00+00:00;9.13;3.92;0.91;0.1779;925;1003.3;9.8;17.19
2019-11-17 00:00:00+00:00;9.38;4.05;0.87;0.0107;0.0358;1011.3;10;7.74
2019-11-19 00:00:00+00:00;10.06;2.05;0.82;4;0.0323;1016.8;10;6.98
2019-11-21 00:00:00+00:00;9.61;6.41;0.89;0.2921;1.0223;1002.6;8793;16.75
2019-11-23 00:00:00+00:00;12.37;9.58;0.95;391;0.9284;993.2;9752;14.95
2019-11-25 00:00:00+00:00;12.3;10.21;0.96;0.1296;0.3248;1002.9;9687;15.98
2019-11-27 00:00:00+00:00;11.93;9.26;0.94;0.2865;1.1306;985.3;7162;17.13
2019-11-29 00:00:00+00:00;8.37;3.61;0.86;0.0396;0.2928;1015.3;10;9.12
